Store Company ID,Company Name,Address 1,City,State,Zip,Country,Phone,company_name
1000831092,D'Angelo Grilled Sandwiches,1261 Park St,STOUGHTON,MA,02072-3730,United States of America,7812973507.0,dangelo_grilled_sandwiches
1000884270,D'Angelo Grilled Sandwiches,875 William T Morrissey Blvd,DORCHESTER,MA,02122-3331,United States of America,6178250253.0,dangelo_grilled_sandwiches
1000964781,Papa John's Pizza,850 Washington St,WEYMOUTH,MA,02189-1542,United States of America,7813373131.0,papa_johns_pizza
1000843398,D'Angelo Grilled Sandwiches,200 Brookline Ave,BOSTON,MA,02215-3907,United States of America,6172473441.0,dangelo_grilled_sandwiches
1000937481,Papa John's Pizza,165 Market St,ROCKLAND,MA,02370-2633,United States of America,7818717771.0,papa_johns_pizza
1000873287,D'Angelo Grilled Sandwiches,59 Mount Auburn St,WATERTOWN,MA,02472-3924,United States of America,6179232950.0,dangelo_grilled_sandwiches
1000946735,Papa John's Pizza,29 Alden Rd,FAIRHAVEN,MA,02719-4638,United States of America,5089938200.0,papa_johns_pizza
1000946464,Papa John's Pizza,2819 Acushnet Ave,NEW BEDFORD,MA,02745-3410,United States of America,5089954788.0,papa_johns_pizza
1000848662,Papa Gino's Pizzeria,235 Amherst St,NASHUA,NH,03063-1701,United States of America,6038822232.0,papa_ginos_pizzeria
1000928749,Papa John's Pizza,1015 Elm St,MANCHESTER,NH,03101-1843,United States of America,6036457676.0,papa_johns_pizza
1000939283,Papa John's Pizza,185 Ocean St,SOUTH PORTLAND,ME,04106-3600,United States of America,2077677272.0,papa_johns_pizza
1000873627,Fox's Pizza Den,6 Lower Blvd,NEW LONDON,CT,06320-4331,United States of America,8604433697.0,foxs_pizza_den
1000906968,Villa Pizza,888 Bridgeport Ave,SHELTON,CT,06484-4625,United States of America,2039291155.0,villa_pizza
2000182986,Papa John's Pizza,3394 Whitney Ave,HAMDEN,CT,06518-1909,United States of America,2032817272.0,papa_johns_pizza
1000900878,Villa Pizza,411 Barnum Avenue Cutoff,STRATFORD,CT,06614-5100,United States of America,2033772033.0,villa_pizza
2000144292,Chuck E. Cheese's,20 Backus Ave,DANBURY,CT,06810-7416,United States of America,2037987600.0,chuck_e_cheeses
2000183116,Papa John's Pizza,455 Bloomfield Ave,CALDWELL,NJ,07006-5423,United States of America,9732263100.0,papa_johns_pizza
1000878043,Godfather's Pizza,701 E Edgar Rd,LINDEN,NJ,07036-2405,United States of America,9088623497.0,godfathers_pizza
2000023982,Papa John's Pizza,61 E Mount Pleasant Ave,LIVINGSTON,NJ,07039-3003,United States of America,9739927492.0,papa_johns_pizza
1000951325,Papa John's Pizza,381 S Orange Ave,NEWARK,NJ,07103-1925,United States of America,9733539200.0,papa_johns_pizza
2000183127,Papa John's Pizza,440 Forest Ave,PARAMUS,NJ,07652-4763,United States of America,2012628300.0,papa_johns_pizza
2000037561,Papa John's Pizza,1430 State Route 36,HAZLET,NJ,07730-1736,United States of America,7323359100.0,papa_johns_pizza
2000183122,Papa John's Pizza,3440 US Highway 9,HOWELL,NJ,07731-3343,United States of America,7329017272.0,papa_johns_pizza
1000938556,Papa John's Pizza,176 US Highway 46,ROCKAWAY,NJ,07866-4047,United States of America,9736257272.0,papa_johns_pizza
1000951227,Papa John's Pizza,38 State Route 10 W,SUCCASUNNA,NJ,07876-1752,United States of America,9735842777.0,papa_johns_pizza
1000966149,Papa John's Pizza,920 W Route 70,EVESHAM,NJ,08053-1648,United States of America,8565963700.0,papa_johns_pizza
1000946791,Papa John's Pizza,2900 Route 130 N,CINNAMINSON,NJ,08077-3085,United States of America,8563039300.0,papa_johns_pizza
2000023917,Papa John's Pizza,178 S New York Rd,GALLOWAY,NJ,08205-9647,United States of America,6094047778.0,papa_johns_pizza
1000881500,Godfather's Pizza,8 Bennetts Mills Rd,JACKSON,NJ,08527-4510,United States of America,7329289909.0,godfathers_pizza
2000037546,Papa John's Pizza,10 Beaverson Blvd,BRICK,NJ,08723-7801,United States of America,7329207272.0,papa_johns_pizza
1000908120,South Philly Steaks & Fries,1201 Hooper Ave,TOMS RIVER,NJ,08753-3330,United States of America,7325051450.0,south_philly_steaks_&_fries
1000892170,Villa Pizza,1425 Frontier Rd,BRIDGEWATER,NJ,08807-2903,United States of America,7323569716.0,villa_pizza
1000839914,Godfather's Pizza,1746 State Route 31,CLINTON,NJ,08809-2005,United States of America,9087136119.0,godfathers_pizza
1000853807,Godfather's Pizza,2800 US Highway 1,NORTH BRUNSWICK,NJ,08902-4315,United States of America,7329403705.0,godfathers_pizza
1000942118,Papa John's Pizza,213 W 28th St,NEW YORK,NY,10001-5918,United States of America,2125637272.0,papa_johns_pizza
2000023928,Papa John's Pizza,432 2nd Ave,NEW YORK,NY,10010-4002,United States of America,2124817272.0,papa_johns_pizza
2000041194,California Pizza Kitchen,201 E 60th St,NEW YORK,NY,10022-1401,United States of America,2127557773.0,california_pizza_kitchen
2000183156,Papa John's Pizza,329 Malcolm X Blvd,NEW YORK,NY,10027-3703,United States of America,2122807272.0,papa_johns_pizza
1000950033,Papa John's Pizza,3477 Broadway,NEW YORK,NY,10031-5628,United States of America,2123687272.0,papa_johns_pizza
2000196680,CiCi's Pizza,1776 E Gun Hill Rd,BRONX,NY,10469-6011,United States of America,7186712575.0,cicis_pizza
1000878186,D'Angelo Grilled Sandwiches,702 Massachusetts Tpke,LUDLOW,MA,1056,United States of America,4135899321.0,dangelo_grilled_sandwiches
1000940906,Papa John's Pizza,201 Tarrytown Rd,WHITE PLAINS,NY,10607-1613,United States of America,9144287272.0,papa_johns_pizza
1000863848,Godfather's Pizza,411 Main St,PALMER,MA,1069,United States of America,4132839244.0,godfathers_pizza
1000944119,Papa John's Pizza,242 Sheridan Blvd,INWOOD,NY,11096-1223,United States of America,5163715500.0,papa_johns_pizza
2000037405,Papa John's Pizza,604 Grand St,BROOKLYN,NY,11211-4802,United States of America,7183887272.0,papa_johns_pizza
1000957701,Papa John's Pizza,5620 Metropolitan Ave,RIDGEWOOD,NY,11385-1927,United States of America,7183667272.0,papa_johns_pizza
2000041191,California Pizza Kitchen,200 Hofstra University,HEMPSTEAD,NY,11549-2000,United States of America,5164636595.0,california_pizza_kitchen
1000927785,Papa John's Pizza,1 Railroad Plaza,BAY SHORE,NY,11706,United States of America,6319692300.0,papa_johns_pizza
1000938064,Papa John's Pizza,1708 Sunrise Hwy,COPIAGUE,NY,11726-1528,United States of America,6318427272.0,papa_johns_pizza
2000041462,California Pizza Kitchen,319 Stony Brk,STONY BROOK,NY,11794-0001,United States of America,6316322921.0,california_pizza_kitchen
2000133544,Papa John's Pizza,1525 Route 9,CLIFTON PARK,NY,12065,United States of America,5183837272.0,papa_johns_pizza
2000183140,Papa John's Pizza,402 Albany Shaker Rd,ALBANY,NY,12211-1955,United States of America,5184827272.0,papa_johns_pizza
2000133539,Papa John's Pizza,1410 Altamont Ave,SCHENECTADY,NY,12303,United States of America,5183557272.0,papa_johns_pizza
1000867734,Godfather's Pizza,2599 Route 9 & Snook Rd,FISHKILL,NY,12524,United States of America,8458972590.0,godfathers_pizza
1000868262,Godfather's Pizza,491 State Route 299,HIGHLAND,NY,12528-2834,United States of America,8456912090.0,godfathers_pizza
2000183158,Papa John's Pizza,870 State Route 9,QUEENSBURY,NY,12804,United States of America,5187457272.0,papa_johns_pizza
2000183152,Papa John's Pizza,1311 Saratoga Rd,GANSEVOORT,NY,12831-1562,United States of America,5189267272.0,papa_johns_pizza
1000951483,Papa John's Pizza,386 State Route 3,PLATTSBURGH,NY,12901-6516,United States of America,5183245666.0,papa_johns_pizza
1000929899,Papa John's Pizza,1081 Route 17C,OWEGO,NY,13827,United States of America,6076877007.0,papa_johns_pizza
2000183151,Papa John's Pizza,57 Liberty St,FREDONIA,NY,14063-2003,United States of America,7167537942.0,papa_johns_pizza
1000846480,Godfather's Pizza,2180 Penfield Rd,PENFIELD,NY,14526-1748,United States of America,5853770810.0,godfathers_pizza
1000943104,Papa John's Pizza,2255 Ridge Rd E,IRONDEQUOIT,NY,14622,United States of America,5854675000.0,papa_johns_pizza
1000848443,Godfather's Pizza,2328 Chili Ave,GATES,NY,14624-3326,United States of America,5852476750.0,godfathers_pizza
1000833051,Fox's Pizza Den,1350 Wildwood Rd,GIBSONIA,PA,15044-7451,United States of America,4124862588.0,foxs_pizza_den
1000953220,Papa John's Pizza,423 Adams St,ROCHESTER,PA,15074-1910,United States of America,7247755959.0,papa_johns_pizza
1000836262,Fox's Pizza Den,1515 Washington Blvd,MCKEESPORT,PA,15133-3725,United States of America,4126730060.0,foxs_pizza_den
2000060560,Vocelli Pizza,4500 Butler St,PITTSBURGH,PA,15201-3069,United States of America,4126833434.0,vocelli_pizza
1000839801,Fox's Pizza Den,1736 S Braddock Ave,PITTSBURGH,PA,15218,United States of America,4122473697.0,foxs_pizza_den
2000144480,Fox's Pizza Den,184 W Chestnut St,WASHINGTON,PA,15301-4423,United States of America,7242222268.0,foxs_pizza_den
2000060590,Vocelli Pizza,107 E Roy Furman Hwy,WAYNESBURG,PA,15370-8154,United States of America,7246279992.0,vocelli_pizza
1000888240,Fox's Pizza Den,15 Sherman St,OHIOPYLE,PA,15470,United States of America,7243291111.0,foxs_pizza_den
1000935383,Papa John's Pizza,1456 N Center Ave,SOMERSET,PA,15501-1632,United States of America,8144440404.0,papa_johns_pizza
1000960232,Papa John's Pizza,161 N Richard St,BEDFORD,PA,15522-1017,United States of America,8146242412.0,papa_johns_pizza
1000850111,Fox's Pizza Den,25 Center St,MEYERSDALE,PA,15552-1101,United States of America,8146345019.0,foxs_pizza_den
2000060533,Vocelli Pizza,108 4th St,IRWIN,PA,15642-3576,United States of America,7248649990.0,vocelli_pizza
1000863685,Fox's Pizza Den,410 Central Ave,JOHNSTOWN,PA,15902-2501,United States of America,8145320532.0,foxs_pizza_den
1000902303,Villa Pizza,500 Galleria Dr,JOHNSTOWN,PA,15904-8920,United States of America,8142620348.0,villa_pizza
1000844511,Fox's Pizza Den,20300 Route 19,CRANBERRY TOWNSHIP,PA,16066-6126,United States of America,7247723697.0,foxs_pizza_den
2000060527,Vocelli Pizza,17 Pine Grove Sq,GROVE CITY,PA,16127-4447,United States of America,7244587433.0,vocelli_pizza
2000183174,Papa John's Pizza,162 S Jefferson St,KITTANNING,PA,16201-2420,United States of America,7245457272.0,papa_johns_pizza
2000060511,Vocelli Pizza,2823 W 26th St,ERIE,PA,16506-3065,United States of America,8148388884.0,vocelli_pizza
2000060481,Vocelli Pizza,3301 6th Ave,ALTOONA,PA,16602-1839,United States of America,8149441608.0,vocelli_pizza
1000840182,Fox's Pizza Den,177 Glimcher Dr,DUNCANSVILLE,PA,16635-9415,United States of America,8146953530.0,foxs_pizza_den
1000865419,Fox's Pizza Den,434 Gateway Ave,CHAMBERSBURG,PA,17201-7351,United States of America,7172626369.0,foxs_pizza_den
2000183173,Papa John's Pizza,14 S Carlisle St,GREENCASTLE,PA,17225-1574,United States of America,7175977272.0,papa_johns_pizza
1000937667,Papa John's Pizza,1675 E Main St,WAYNESBORO,PA,17268-1874,United States of America,7177621110.0,papa_johns_pizza
1000940556,Papa John's Pizza,200 Kennedy Blvd,PITTSTON,PA,18640-1814,United States of America,5706022200.0,papa_johns_pizza
1000941763,Papa John's Pizza,2100 Market St,PHILADELPHIA,PA,19103-3103,United States of America,2159720505.0,papa_johns_pizza
2000144478,Fox's Pizza Den,1810 Wilmington Pike,GLEN MILLS,PA,19342-8180,United States of America,6105581107.0,foxs_pizza_den
2000074180,California Pizza Kitchen,381 W Dekalb Pike,KING OF PRUSSIA,PA,19406-2302,United States of America,6109921018.0,california_pizza_kitchen
1000834493,Godfather's Pizza,14233 Kutztown Rd,FLEETWOOD,PA,19522-9274,United States of America,6109441384.0,godfathers_pizza
1000944210,Papa John's Pizza,2431 Pulaski Hwy,NEWARK,DE,19702-3905,United States of America,3027382600.0,papa_johns_pizza
2000025001,CiCi's Pizza,1150 Capitol Trl,NEWARK,DE,19711-3955,United States of America,3023682424.0,cicis_pizza
1000965236,Papa John's Pizza,8800 Commerce Ct,MANASSAS,VA,20110-5289,United States of America,7032574664.0,papa_johns_pizza
1000822434,D'Angelo Grilled Sandwiches,10 Franklin Village Dr,FRANKLIN,MA,2038,United States of America,5085203150.0,dangelo_grilled_sandwiches
1000829078,D'Angelo Grilled Sandwiches,12 Whiting St,HINGHAM,MA,2043,United States of America,7817494460.0,dangelo_grilled_sandwiches
2000144468,Fox's Pizza Den,9204 Baltimore Ave,COLLEGE PARK,MD,20740-1316,United States of America,3014743697.0,foxs_pizza_den
1000958067,Papa John's Pizza,5735 Deale Churchton Rd,DEALE,MD,20751-9728,United States of America,4108679518.0,papa_johns_pizza
2000060521,Vocelli Pizza,115 E Diamond Ave,GAITHERSBURG,MD,20877-3013,United States of America,3019908866.0,vocelli_pizza
1000931759,Papa John's Pizza,12 Mayo Rd,EDGEWATER,MD,21037-1426,United States of America,4107987272.0,papa_johns_pizza
2000060503,Vocelli Pizza,7290 Cradlerock Way,COLUMBIA,MD,21045-5062,United States of America,4103095821.0,vocelli_pizza
2000060524,Vocelli Pizza,7954 Baltimore Annapolis Blvd,GLEN BURNIE,MD,21060-8186,United States of America,4108630050.0,vocelli_pizza
1000876083,CiCi's Pizza,6473 Baltimore National Pike,BALTIMORE,MD,21228-3904,United States of America,4107191001.0,cicis_pizza
2000198807,Villa Fresh Italian Kitchen,BWI Airport,BALTIMORE,MD,21240,United States of America,1085048463.0,villa_fresh_italian_kitchen
2000198808,Villa Fresh Italian Kitchen,BWI Airport,BALTIMORE,MD,21240,United States of America,1085048464.0,villa_fresh_italian_kitchen
1000844902,Fox's Pizza Den,206 Greene St,CUMBERLAND,MD,21502-2838,United States of America,3017593697.0,foxs_pizza_den
1000868417,D'Angelo Grilled Sandwiches,494 Quincy Ave,BRAINTREE,MA,2184,United States of America,7818497858.0,dangelo_grilled_sandwiches
2000183213,Papa John's Pizza,731 Colonial Ave,COLONIAL BEACH,VA,22443-2011,United States of America,8042244040.0,papa_johns_pizza
1000880080,CiCi's Pizza,7500 Jackson Arch Dr,MECHANICSVILLE,VA,23111-4458,United States of America,8047302424.0,cicis_pizza
2000183223,Papa John's Pizza,2104 W Laburnum Ave,RICHMOND,VA,23227-4357,United States of America,8043557272.0,papa_johns_pizza
1000890442,Villa Pizza,11800 W Broad St,RICHMOND,VA,23233-7927,United States of America,8043643370.0,villa_pizza
1000836333,D'Angelo Grilled Sandwiches,152 Samoset St,PLYMOUTH,MA,2360,United States of America,5088300102.0,dangelo_grilled_sandwiches
2000183218,Papa John's Pizza,744 Thimble Shoals Blvd,NEWPORT NEWS,VA,23606,United States of America,7575955869.0,papa_johns_pizza
2000051252,Marco's Pizza,3322 W Mercury Blvd,HAMPTON,VA,23666-3858,United States of America,7578640912.0,marcos_pizza
1000843465,CiCi's Pizza,200 Marshall Dr,CHRISTIANSBURG,VA,24073-1093,United States of America,5403810068.0,cicis_pizza
1000902551,Villa Pizza,510 Gate City Hwy,BRISTOL,VA,24201-2307,United States of America,2766698997.0,villa_pizza
2000037141,Papa John's Pizza,183 Ridgeview Rd SW,WISE,VA,24293-4619,United States of America,2766797272.0,papa_johns_pizza
2000144487,Fox's Pizza Den,417 S Main St,AMHERST,VA,24521,United States of America,4349461369.0,foxs_pizza_den
1000888400,Fox's Pizza Den,Rte 10 Box 72,LASHMEET,WV,24733,United States of America,3044678222.0,foxs_pizza_den
1000888259,Fox's Pizza Den,PO Box 639,PINEVILLE,WV,24874,United States of America,3047326666.0,foxs_pizza_den
1000888326,Fox's Pizza Den,Rte 10 N,WOLF PEN,WV,24874,United States of America,3047326666.0,foxs_pizza_den
2000060541,Vocelli Pizza,1430 Edwin Miller Blvd,MARTINSBURG,WV,25404,United States of America,3045966777.0,vocelli_pizza
1000956039,Papa John's Pizza,110 Nick Savas Dr,LOGAN,WV,25601-3468,United States of America,3047528858.0,papa_johns_pizza
1000843727,Godfather's Pizza,2001 Robert C Byrd Dr,BECKLEY,WV,25801,United States of America,3042557657.0,godfathers_pizza
1000854473,Godfather's Pizza,2964 Flat Top Rd,GHENT,WV,25843,United States of America,3047875768.0,godfathers_pizza
1000863838,Fox's Pizza Den,411 Guyandotte Ave,MULLENS,WV,25882-1337,United States of America,3042948000.0,foxs_pizza_den
1000877656,Fox's Pizza Den,6946 Webster Rd,COWEN,WV,26206,United States of America,3042265039.0,foxs_pizza_den
1000823536,Fox's Pizza Den,101 N Washington Ave,ELKINS,WV,26241-3684,United States of America,3046378200.0,foxs_pizza_den
1000869066,Fox's Pizza Den,38 Cheat Valley Hwy,PARSONS,WV,26287-8002,United States of America,3044784020.0,foxs_pizza_den
2000060491,Vocelli Pizza,124 Thompson Dr,BRIDGEPORT,WV,26330-1644,United States of America,3048482800.0,vocelli_pizza
