Store Company ID,Company Name,Address 1,City,State,Zip,Country,Phone,company_name
2000383582,Villa Fresh Italian Kitchen,1 Premium Outlets Blvd,BARCELONETA,PR,00617-2694,United States of America,,villa_fresh_italian_kitchen
1000814964,Pizza Hut,380 John Fitch Hwy,FITCHBURG,MA,01420-4502,United States of America,9783428555.0,pizza_hut
2000172727,Little Caesars Pizza,107 Drum Hill Rd,CHELMSFORD,MA,01824-1505,United States of America,9784551263.0,little_caesars_pizza
1000854690,Papa Gino's Pizzeria,30 Boston St,LYNN,MA,01904-2540,United States of America,7815938240.0,papa_ginos_pizzeria
1000956775,Papa John's Pizza,525 Washington St,STOUGHTON,MA,02072-4219,United States of America,7812975698.0,papa_johns_pizza
1000844614,Papa Gino's Pizzeria,204 N Beacon St,BRIGHTON,MA,02135-2027,United States of America,6172024250.0,papa_ginos_pizzeria
1000812947,Pizza Hut,282 Mystic Ave,MEDFORD,MA,02155-6305,United States of America,7813930404.0,pizza_hut
1000823549,Fox's Pizza Den,101 President Ave,FALL RIVER,MA,02720-2652,United States of America,5086760707.0,foxs_pizza_den
1000858284,D'Angelo Grilled Sandwiches,3321 S County Trl,EAST GREENWICH,RI,02818-1434,United States of America,4018842162.0,dangelo_grilled_sandwiches
1000832962,Godfather's Pizza,135 Dover Rd,CHICHESTER,NH,03258-6518,United States of America,6037983345.0,godfathers_pizza
1000875765,Godfather's Pizza,639 Lafayette Rd,HAMPTON,NH,03842-3350,United States of America,6039290596.0,godfathers_pizza
1000818845,Pizza Hut,680 Minot Ave,AUBURN,ME,04210-3922,United States of America,2077776688.0,pizza_hut
1000945713,Papa John's Pizza,270 Kennedy Memorial Dr,WATERVILLE,ME,04901-4536,United States of America,2078777272.0,papa_johns_pizza
1000824146,Godfather's Pizza,1021 US Highway 9 S,WOODBRIDGE,NJ,07095-1218,United States of America,7325960174.0,godfathers_pizza
1000875153,Godfather's Pizza,623 Spring St,ELIZABETH,NJ,07201-2019,United States of America,9083519284.0,godfathers_pizza
2000198798,Villa Fresh Italian Kitchen,578 Newark Ave,JERSEY CITY,NJ,07306-2302,United States of America,2017955001.0,villa_fresh_italian_kitchen
2000242674,Little Caesars Pizza,285 Broadway,PATERSON,NJ,07501-2029,United States of America,9737422100.0,little_caesars_pizza
1000814423,Pizza Hut,343 Matawan Rd,MATAWAN,NJ,07747-3903,United States of America,7325828881.0,pizza_hut
1000821350,Pizza Hut,941 State Route 35,MIDDLETOWN,NJ,07748-2601,United States of America,7326716800.0,pizza_hut
2000001531,Chuck E. Cheese's,310 State Route 36,WEST LONG BRANCH,NJ,07764-1027,United States of America,7325424300.0,chuck_e_cheeses
2000198769,Cafe Villa,465 Main St,CHATHAM,NJ,07928-2102,United States of America,9736350880.0,cafe_villa
2000198768,The Black Horse Tavern,1 W Main St,MENDHAM,NJ,07945-1220,United States of America,9735437300.0,the_black_horse_tavern
2000198776,Piattino,88 E Main St,MENDHAM,NJ,07945-1832,United States of America,9735430025.0,piattino
2000198788,The Office Beer Bar & Grill,3 South St,MORRISTOWN,NJ,07960-4135,United States of America,9732850220.0,the_office_beer_bar_&_grill
1000817434,Pizza Hut,547 Route 72 W,MANAHAWKIN,NJ,08050-2821,United States of America,6099788330.0,pizza_hut
1000909550,Domino's,1100 US Highway 130,ROBBINSVILLE,NJ,08691-1108,United States of America,6092080600.0,dominos
1000900519,Everything Yogurt Salad Cafe,400 Commons Way,BRIDGEWATER,NJ,08807-2829,United States of America,9085266072.0,everything_yogurt_salad_cafe
2000195584,Godfather's Pizza,1746 State Route 31,CLINTON,NJ,08809-2005,United States of America,9087136300.0,godfathers_pizza
1000881194,Godfather's Pizza,789 Amboy Ave,EDISON,NJ,08837-3212,United States of America,7327386516.0,godfathers_pizza
2000195585,Godfather's Pizza,119 W Pond Rd,HOPELAWN,NJ,08861-1541,United States of America,7324420377.0,godfathers_pizza
1000968750,Little Caesars Pizza,1501 Finnegan Ln,NORTH BRUNSWICK,NJ,08902-1061,United States of America,7322971133.0,little_caesars_pizza
2000393815,Sbarro,42 W 56Th St,NEW YORK,NY,10019,United States of America,,sbarro
2000242739,Little Caesars Pizza,525 W 207th St,NEW YORK,NY,10034-2645,United States of America,6466494136.0,little_caesars_pizza
1000941678,Papa John's Pizza,21 Maiden Ln,NEW YORK,NY,10038-4076,United States of America,2126087272.0,papa_johns_pizza
2000172903,Little Caesars Pizza,961 E 174th St,BRONX,NY,10460,United States of America,3475905566.0,little_caesars_pizza
2000172898,Little Caesars Pizza,5625 Broadway,BRONX,NY,10463,United States of America,7185435431.0,little_caesars_pizza
1000815088,Pizza Hut,39 Marble Ave,PLEASANTVILLE,NY,10570-2918,United States of America,9147696136.0,pizza_hut
1000916631,Domino's,2528 Jackson Ave,LONG ISLAND CITY,NY,11101-4317,United States of America,7187865800.0,dominos
2000393659,Little Caesars Pizza,2797 86Th St,BROOKLYN,NY,11223-4433,United States of America,7182652500.0,little_caesars_pizza
1000969817,Bananas Ultimate Juice Bar,5371 Kings Plz,BROOKLYN,NY,11234-5220,United States of America,7182583828.0,bananas_ultimate_juice_bar
1000969818,Everything Yogurt Salad Cafe,5371 Kings Plz,BROOKLYN,NY,11234-5220,United States of America,7182583828.0,everything_yogurt_salad_cafe
1000806390,Pizza Hut,1180 Grand Ave,NORTH BALDWIN,NY,11510-1113,United States of America,5164894500.0,pizza_hut
1000904213,Green Leaf's Grill,630 Old Country Rd,GARDEN CITY,NY,11530,United States of America,5167468735.0,green_leafs_grill
1000904239,Bananas Ultimate Juice Bar,630 Old Country Rd,GARDEN CITY,NY,11530,United States of America,5167468735.0,bananas_ultimate_juice_bar
1000855950,Godfather's Pizza,3072 Veterans Memorial Hwy,BOHEMIA,NY,11716-1004,United States of America,6315880495.0,godfathers_pizza
1000853633,Godfather's Pizza,285 Wading River Rd,MANORVILLE,NY,11949-3433,United States of America,6313955017.0,godfathers_pizza
2000329635,Papa John's Pizza,60 Northern Blvd,SHIRLEY,NY,11967,United States of America,6317727272.0,papa_johns_pizza
1000873964,Godfather's Pizza,601 Saratoga St,COHOES,NY,12047-4646,United States of America,5182355741.0,godfathers_pizza
1000836200,Godfather's Pizza,1513 Crescent Rd,CLIFTON PARK,NY,12065-7803,United States of America,5183480690.0,godfathers_pizza
1000853627,Godfather's Pizza,285 N Comrie Ave,JOHNSTOWN,NY,12095-1501,United States of America,5187626214.0,godfathers_pizza
1000810335,Pizza Hut,20 Delatour Rd,WATERVLIET,NY,12189-2393,United States of America,5187836363.0,pizza_hut
1000888274,Godfather's Pizza,42598 New York 28,MARGARETVILLE,NY,12455,United States of America,8455861736.0,godfathers_pizza
2000195586,Godfather's Pizza,2599 Route 9,FISHKILL,NY,12524,United States of America,8458970646.0,godfathers_pizza
2000195587,Godfather's Pizza,491 State Route 299,HIGHLAND,NY,12528-2834,United States of America,8456912128.0,godfathers_pizza
1000912734,Domino's,1582 Route 9,WAPPINGERS FALLS,NY,12590,United States of America,8452970181.0,dominos
1000880293,Godfather's Pizza,756 Quaker Rd,QUEENSBURY,NY,12804-3960,United States of America,5187610310.0,godfathers_pizza
1000877149,Godfather's Pizza,68 North St,AUBURN,NY,13021-2502,United States of America,3152539118.0,godfathers_pizza
1000844860,Godfather's Pizza,2053 W Genesee Tpke,CAMILLUS,NY,13031-9627,United States of America,3156728803.0,godfathers_pizza
1000867809,Godfather's Pizza,4803 W Taft Rd,LIVERPOOL,NY,13088-4809,United States of America,3154537345.0,godfathers_pizza
1000825714,Godfather's Pizza,1075 7th North St,LIVERPOOL,NY,13088-6104,United States of America,3154610448.0,godfathers_pizza
1000828529,Godfather's Pizza,117 State Highway 7,BAINBRIDGE,NY,13733-2305,United States of America,6075639616.0,godfathers_pizza
1000878504,Godfather's Pizza,709 Harry L Dr,JOHNSON CITY,NY,13790-1117,United States of America,6077981653.0,godfathers_pizza
1000881012,Godfather's Pizza,781 State Route 7,PORT CRANE,NY,13833-2134,United States of America,6076482700.0,godfathers_pizza
1000824975,Godfather's Pizza,105 Delaware St,WALTON,NY,13856,United States of America,6078654080.0,godfathers_pizza
1000837948,Godfather's Pizza,162 Lakeshore Dr,CANANDAIGUA,NY,14424-2310,United States of America,5853939680.0,godfathers_pizza
1000865571,Godfather's Pizza,4371 Buffalo Rd,NORTH CHILI,NY,14514-1233,United States of America,5855945923.0,godfathers_pizza
1000884028,D'Angelo Grilled Sandwiches,850 Merriam Ave,LEOMINSTER,MA,1453,United States of America,9784665798.0,dangelo_grilled_sandwiches
1000842839,Godfather's Pizza,1954 Lyell Ave,ROCHESTER,NY,14606,United States of America,5852543345.0,godfathers_pizza
2000249447,Godfather's Pizza,2328 Chili Ave,ROCHESTER,NY,14624-3326,United States of America,5852476750.0,godfathers_pizza
2000329658,Papa John's Pizza,709 W 3rd St,JAMESTOWN,NY,14701-4706,United States of America,7164830300.0,papa_johns_pizza
1000843365,Fox's Pizza Den,20 S Main St,PORTVILLE,NY,14770,United States of America,7169332300.0,foxs_pizza_den
1000831218,Fox's Pizza Den,84 Wheaton Rd,ERIN,NY,14838-9508,United States of America,6077393369.0,foxs_pizza_den
1000860653,Godfather's Pizza,366 Elmira Rd,ITHACA,NY,14850-5115,United States of America,6072734073.0,godfathers_pizza
