Store Company ID,Company Name,Address 1,City,State,Zip,Country,Phone,company_name
1000943657,Sbarro,234 Route 15,STURBRIDGE,MA,01566-1141,United States of America,5083471456.0,sbarro
1000934051,Sbarro,135 Brooks St,WORCESTER,MA,01606-3322,United States of America,,sbarro
1000845358,Papa Gino's,210 Waverly St,FRAMINGHAM,MA,01702-7133,United States of America,5088720400.0,papa_ginos
1000946753,Papa John's Pizza,29 Willow St,WEST ROXBURY,MA,02132-1537,United States of America,6173271300.0,papa_johns_pizza
1000927719,Papa John's Pizza,1 Highland Ave,MALDEN,MA,02148-6603,United States of America,7813249772.0,papa_johns_pizza
2000002697,Papa Gino's,2899 Cranberry Hwy,EAST WAREHAM,MA,02538-1313,United States of America,5082957474.0,papa_ginos
1000881234,Papa Gino's,790 Iyannough Rd,HYANNIS,MA,02601-4916,United States of America,5087719794.0,papa_ginos
1000833646,Godfather's Pizza,1394 Mineral Spring Ave,NORTH PROVIDENCE,RI,02904-4506,United States of America,4013533649.0,godfathers_pizza
1000813744,Pizza Hut,313 Amherst St,NASHUA,NH,03063-1705,United States of America,6038897710.0,pizza_hut
1000832962,Godfather's Pizza,135 Dover Rd,CHICHESTER,NH,03258-6518,United States of America,6037983345.0,godfathers_pizza
1000927872,Papa John's Pizza,10 Main St,ESSEX JUNCTION,VT,05452-3132,United States of America,8028785777.0,papa_johns_pizza
1000964339,Sbarro,825 US Route 7 S,RUTLAND,VT,05701-4734,United States of America,8027735038.0,sbarro
1000806852,Pizza Hut,123 Farmington Ave,BRISTOL,CT,06010-4200,United States of America,8065839119.0,pizza_hut
1000967159,Sbarro,99 Redstone Rd,MANCHESTER,CT,06042-8754,United States of America,8066469800.0,sbarro
1000814835,Pizza Hut,37 S Main St,WEST HARTFORD,CT,06107-2412,United States of America,8602331400.0,pizza_hut
1000931950,Sbarro,1201 Boston Post Rd,MILFORD,CT,06460-2708,United States of America,2038749587.0,sbarro
1000937406,Papa John's Pizza,164 Main St,NORWALK,CT,06851-3729,United States of America,2037508888.0,papa_johns_pizza
1000956941,Papa John's Pizza,531 Broadway,BAYONNE,NJ,07002-3735,United States of America,2013397272.0,papa_johns_pizza
1000916081,Domino's Pizza,235 Chestnut St,RIDGEWOOD,NJ,07450-2505,United States of America,2014445505.0,dominos_pizza
1000846962,Chuck E Cheese's,221 Bergen Town Ctr,PARAMUS,NJ,07652-5009,United States of America,2015871353.0,chuck_e_cheeses
1000831124,Little Caesars Pizza,1263 Blackwood Clementon Rd,CLEMENTON,NJ,08021-5621,United States of America,8567821040.0,little_caesars_pizza
1000847092,Little Caesars Pizza,222 Bridgeton Pike,MANTUA,NJ,08051-1913,United States of America,8564687575.0,little_caesars_pizza
1000805485,Pizza Hut,1061 Asbury Ave,OCEAN CITY,NJ,08226-3329,United States of America,6093995334.0,pizza_hut
1000889416,Villa Pizza,106 Alexander St,PRINCETON,NJ,08540-7102,United States of America,6092583482.0,villa_pizza
1000846173,Little Caesars Pizza,215 N Hermitage Ave,TRENTON,NJ,08618-5531,United States of America,6093926789.0,little_caesars_pizza
1000952859,Sbarro,415 Broadway,NEW YORK,NY,10013-2798,United States of America,2123347305.0,sbarro
1000954262,Sbarro,451 Lexington Ave,NEW YORK,NY,10017-3949,United States of America,2122869642.0,sbarro
1000962939,Papa John's Pizza,765 8th Ave,NEW YORK,NY,10036,United States of America,2122451900.0,papa_johns_pizza
1000937695,Papa John's Pizza,168 Graham Ave,BROOKLYN,NY,11206-2101,United States of America,7183840400.0,papa_johns_pizza
1000949627,Papa John's Pizza,338 Hamilton Ave,BROOKLYN,NY,11231,United States of America,7186257272.0,papa_johns_pizza
1000934197,Sbarro,13620 138th Ave,FLUSHING,NY,11354,United States of America,7183590694.0,sbarro
1000946266,Sbarro,2855 Ulmar St,WHITE PLAINS,NY,11357,United States of America,,sbarro
1000965708,Sbarro,9015 Queens Blvd,ELMHURST,NY,11373-4918,United States of America,7182719654.0,sbarro
1000955425,Papa John's Pizza,4919 30th Ave,WOODSIDE,NY,11377-7958,United States of America,7182747272.0,papa_johns_pizza
2000003453,Sbarro,110 Rockway Blvd,OZONE PARK,NY,11417,United States of America,,sbarro
